ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
4246	4246	6.47001033919309e-116	2.75391336536189e-118	4955.91994065744			0.0869624727156863	
35098	35098	9.5583970022688e-116	4.31755250276214e-118	4910.02388204071	C19orf56	chromosome 19 open reading frame 56	0.11534691445098	GO:0016020(membrane)|GO:0016021(integral to membrane)
39749	39749	1.03161536766745e-115	4.83905749253321e-118	4898.45253163692			0.0937100829803922	
20984	20984	1.2103508472374e-115	5.78260046890695e-118	4880.43075416819			0.0984789270784314	
1236	1236	1.23905109839974e-115	6.02735072188893e-118	4876.24632983198	FLJ45055	60S ribosomal pseudogene	0.120327995235294	
44474	44474	1.53928661874156e-115	8.022689117833e-118	4847.47780646403	CYFIP2	cytoplasmic FMR1 interacting protein 2	0.102610414312547	GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0006915(apoptosis)|GO:0016337(cell-cell adhesion)|GO:0019717(synaptosome)|GO:0030054(cell junction)|GO:0045202(synapse)|GO:0048471(perinuclear region of cytoplasm)
24118	24118	1.81242211704101e-115	9.60369606840701e-118	4829.46895530793			0.0655165617805316	
2677	2677	1.90036970697099e-115	1.0234791681046e-117	4823.11287658578	PRKRIR	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)	0.101053450989629	GO:0003677(DNA binding)|GO:0006950(response to stress)|GO:0007165(signal transduction)|GO:0008270(zinc ion binding)|GO:0008285(negative regulation of cell proliferation)|GO:0046872(metal ion binding)|GO:0046983(protein dimerization activity)
9973	9973	2.07849460825651e-115	1.13746664628353e-117	4812.58562733192	ZER1	zer-1 homolog (C. elegans)	-0.0562493286398799	GO:0004842(ubiquitin-protein ligase activity)|GO:0005488(binding)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0031462(Cul2-RING ubiquitin ligase complex)|GO:0051438(regulation of ubiquitin-protein ligase activity)
35118	35118	2.24039863872524e-115	1.24553086239068e-117	4803.55588417357			0.102336864544013	
21320	21320	4.22700820170134e-115	2.49684292664777e-117	4734.9205516998	SPP1	secreted phosphoprotein 1	0.0534428814803922	GO:0001503(ossification)|GO:0005125(cytokine activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005737(cytoplasm)|GO:0007155(cell adhesion)|GO:0045177(apical part of cell)
38859	38859	7.33255854870971e-115	4.58603383866486e-117	4675.71938486876	FLJ34047	hypothetical protein FLJ34047	0.106694242882353	
13673	13673	8.20204324971033e-115	5.20108718927079e-117	4663.55733429485	RP11-94I2.2	hypothetical protein LOC200030	0.102541358509804	GO:0005737(cytoplasm)
5930	5930	9.78592562137126e-115	6.46047904121105e-117	4642.67673122695	IFI27	interferon, alpha-inducible protein 27	0.136171566754902	GO:0003674(molecular_function)|GO:0007568(aging)|GO:0008150(biological_process)|GO:0009615(response to virus)|GO:0016020(membrane)|GO:0016021(integral to membrane)
1303	1303	1.17180581974766e-114	7.93961552643478e-117	4622.9104353631			0.152053483411765	
6401	6401	1.2659368326517e-114	8.68737055068487e-117	4614.30722761653	MFSD5	major facilitator superfamily domain containing 5	0.103003944705882	GO:0006810(transport)|GO:0016020(membrane)|GO:0016021(integral to membrane)
1766	1766	1.37511914429718e-114	9.55607466502561e-117	4605.21468433578	TP53I3	tumor protein p53 inducible protein 3	0.108911029156252	GO:0005488(binding)|GO:0005575(cellular_component)|GO:0008270(zinc ion binding)|GO:0008631(induction of apoptosis by oxidative stress)|GO:0016491(oxidoreductase activity)|GO:0055114(oxidation reduction)
11150	11150	1.43808795383498e-114	1.01185827189571e-116	4599.76653726094	LOC284542	hypothetical protein LOC284542	0.0766209046862745	
29947	29947	1.7402151982374e-114	1.23955564850127e-116	4580.48532939191	ZNF410	zinc finger protein 410	0.0931617654117647	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
13305	13305	2.78010611470645e-114	2.10101834589525e-116	4530.73382159741	PLEKHF2	pleckstrin homology domain containing, family F (with FYVE domain) member 2	0.105652777754902	GO:0008270(zinc ion binding)|GO:0030133(transport vesicle)|GO:0046872(metal ion binding)
8909	8909	3.55736759939775e-114	2.78112477367788e-116	4504.51252934212			-0.101060705960784	
1518	1518	4.84930323716984e-114	3.83327479658144e-116	4474.6962586228	FTO	fat mass and obesity associated	0.132613909362745	GO:0007368(determination of left/right symmetry)|GO:0030326(embryonic limb morphogenesis)
32985	32985	5.04773887050995e-114	4.05988883646817e-116	4469.37979718331	SP8	Sp8 transcription factor	0.0834682275882353	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0008270(zinc ion binding)|GO:0009953(dorsal/ventral pattern formation)|GO:0009954(proximal/distal pattern formation)|GO:0030326(embryonic limb morphogenesis)|GO:0046872(metal ion binding)
21064	21064	5.04773887050995e-114	4.07782935161071e-116	4468.97192544947	FGFR1	fibroblast growth factor receptor 1	0.0908298951366646	GO:0000165(MAPKKK cascade)|GO:0000166(nucleotide binding)|GO:0001501(skeletal system development)|GO:0004872(receptor activity)|GO:0005007(fibroblast growth factor receptor activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005624(membrane fraction)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006468(protein amino acid phosphorylation)|GO:0008201(heparin binding)|GO:0008543(fibroblast growth factor receptor signaling pathway)|GO:0016049(cell growth)|GO:0016740(transferase activity)
13570	13570	7.57435052444278e-114	6.25054985946894e-116	4429.63828729065	RIOK2	RIO kinase 2 (yeast)	0.101364979411765	GO:0000166(nucleotide binding)|GO:0004674(protein serine/threonine kinase activity)|GO:0005524(ATP binding)|GO:0006468(protein amino acid phosphorylation)|GO:0016301(kinase activity)|GO:0016740(transferase activity)
20719	20719	9.40686629057617e-114	8.0330278497432e-116	4406.69371164664	LOC100129637	hypothetical LOC100129637	0.0700095228823529	
5252	5252	9.40686629057617e-114	8.08964352646839e-116	4406.05313781258	HCRTR1	hypocretin (orexin) receptor 1	0.117218653431373	GO:0004872(receptor activity)|GO:0004930(G-protein coupled receptor activity)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007165(signal transduction)|GO:0007218(neuropeptide signaling pathway)|GO:0007268(synaptic transmission)|GO:0007631(feeding behavior)|GO:0016499(orexin receptor activity)
5495	5495	9.66682569071323e-114	8.39717311562998e-116	4402.65164401828	ZNF346	zinc finger protein 346	0.0874689632735606	GO:0003725(double-stranded RNA binding)|GO:0005515(protein binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006396(RNA processing)|GO:0006915(apoptosis)|GO:0008150(biological_process)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
44272	44272	9.9282294537977e-114	8.71048623031244e-116	4399.31450227286	FLJ43080	hypothetical protein LOC642987	0.109678228509804	GO:0016020(membrane)|GO:0016021(integral to membrane)
6487	6487	1.25816163811915e-113	1.11504699558287e-115	4376.88317987023	DIAPH3	diaphanous homolog 3 (Drosophila)	-0.0400824219019608	GO:0003779(actin binding)|GO:0016043(cellular component organization)|GO:0017048(Rho GTPase binding)|GO:0030036(actin cytoskeleton organization)
32432	32432	1.25816163811915e-113	1.12570056225045e-115	4376.02173937101	MIB1	mindbomb homolog 1 (Drosophila)	0.0873278581568627	GO:0001568(blood vessel development)|GO:0001701(in utero embryonic development)|GO:0001756(somitogenesis)|GO:0001841(neural tube formation)|GO:0001947(heart looping)|GO:0004842(ubiquitin-protein ligase activity)|GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0005886(plasma membrane)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0007219(Notch signaling pathway)|GO:0007507(heart development)|GO:0008270(zinc ion binding)|GO:0016567(protein ubiquitination)|GO:0016874(ligase activity)|GO:0031410(cytoplasmic vesicle)|GO:0045665(negative regulation of neuron differentiation)|GO:0045807(positive regulation of endocytosis)|GO:0046872(metal ion binding)
21920	21920	1.36122820359957e-113	1.24156498764728e-115	4367.15652931679			0.0617835703627451	
5927	5927	1.49037781880934e-113	1.3852538795396e-115	4357.26789017919	SLC39A6	solute carrier family 39 (zinc transporter), member 6	0.0810793677058824	GO:0005783(endoplasmic reticulum)|GO:0005886(plasma membrane)|GO:0006811(ion transport)|GO:0006829(zinc ion transport)|GO:0008270(zinc ion binding)|GO:0016021(integral to membrane)|GO:0030001(metal ion transport)|GO:0046873(metal ion transmembrane transporter activity)
12090	12090	1.54757493762856e-113	1.45185973995731e-115	4353.03414667633	CHD2	chromodomain helicase DNA binding protein 2	0.0973793079607843	GO:0000166(nucleotide binding)|GO:0000785(chromatin)|GO:0003677(DNA binding)|GO:0003682(chromatin binding)|GO:0004003(ATP-dependent DNA helicase activity)|GO:0004386(helicase activity)|GO:0005524(ATP binding)|GO:0005634(nucleus)|GO:0006333(chromatin assembly or disassembly)|GO:0006357(regulation of transcription from RNA polymerase II promoter)|GO:0016787(hydrolase activity)
5824	5824	1.7409878961052e-113	1.64843364033588e-115	4341.60703880034			0.0662965593921569	
307	307	1.78959417679448e-113	1.71000138505379e-115	4338.31274495282	PHACTR3	phosphatase and actin regulator 3	0.146243408164361	GO:0003779(actin binding)|GO:0004864(phosphoprotein phosphatase inhibitor activity)|GO:0005634(nucleus)|GO:0016363(nuclear matrix)
24117	24117	1.93385700038727e-113	1.86464669078342e-115	4330.54454891446			0.0576823541764706	
38610	38610	2.49423995373528e-113	2.42664067771326e-115	4306.99273505081	SFXN5	sideroflexin 5	0.051379751254902	GO:0005506(iron ion binding)|GO:0005739(mitochondrion)|GO:0006812(cation transport)|GO:0006826(iron ion transport)|GO:0008324(cation transmembrane transporter activity)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0031966(mitochondrial membrane)
31610	31610	2.98549952442839e-113	2.95645366387106e-115	4289.42104505604	OGDH	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)	0.0655637103333333	GO:0004591(oxoglutarate dehydrogenase (succinyl-transferring) activity)|GO:0005739(mitochondrion)|GO:0005759(mitochondrial matrix)|GO:0006096(glycolysis)|GO:0008152(metabolic process)|GO:0016491(oxidoreductase activity)|GO:0016624(oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor)|GO:0030976(thiamin pyrophosphate binding)|GO:0031966(mitochondrial membrane)|GO:0050164(oxoglutarate dehydrogenase (NADP+) activity)|GO:0055114(oxidation reduction)
3108	3108	4.5958221027842e-113	4.59103146125941e-115	4250.51685757993	LAMA4	laminin, alpha 4	0.110293311696078	GO:0001568(blood vessel development)|GO:0005102(receptor binding)|GO:0005201(extracellular matrix structural constituent)|GO:0005576(extracellular region)|GO:0005605(basal lamina)|GO:0005606(laminin-1 complex)|GO:0030155(regulation of cell adhesion)|GO:0030334(regulation of cell migration)|GO:0045995(regulation of embryonic development)
44318	44318	4.87423188980744e-113	4.95030299375334e-115	4243.89209286929			0.166904310333333	
3412	3412	4.87423188980744e-113	4.98757153808915e-115	4243.23317489904			0.0826288271470588	
38430	38430	4.87423188980744e-113	4.99617236794022e-115	4243.08182360905	KIAA0317	KIAA0317	0.105757594081552	GO:0005622(intracellular)|GO:0006464(protein modification process)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016881(acid-amino acid ligase activity)
43806	43806	6.88122958669766e-113	7.11315428089838e-115	4212.16237170812			0.109869791166056	
43509	43509	7.09602139213801e-113	7.39682563461224e-115	4208.75361043578			0.0788234102711686	
7536	7536	9.04592239529599e-113	9.58654041197108e-115	4186.21927828409			-0.106611608656863	
44751	44751	1.41804798386618e-112	1.52743181027976e-114	4146.04088630329	C1orf2	chromosome 1 open reading frame 2	0.134698766323529	GO:0003674(molecular_function)|GO:0008150(biological_process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0050699(WW domain binding)
7276	7276	1.6025905569555e-112	1.76797255675251e-114	4133.50595255057	GTF2B	general transcription factor IIB	0.107665155941176	GO:0003743(translation initiation factor activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005667(transcription factor complex)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006367(transcription initiation from RNA polymerase II promoter)|GO:0006368(RNA elongation from RNA polymerase II promoter)|GO:0006413(translational initiation)|GO:0008270(zinc ion binding)|GO:0016251(general RNA polymerase II transcription factor activity)|GO:0030528(transcription regulator activity)|GO:0044419(interspecies interaction between organisms)|GO:0046872(metal ion binding)
30923	30923	2.05050158586167e-112	2.27991837204912e-114	4111.79880566641	PMFBP1	polyamine modulated factor 1 binding protein 1	0.0871260730686274	GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)
2089	2089	2.80230759333373e-112	3.23755133698216e-114	4082.05165413668	INPP5D	inositol polyphosphate-5-phosphatase, 145kDa	0.18819346695098	GO:0004437(inositol or phosphatidylinositol phosphatase activity)|GO:0004445(inositol-polyphosphate 5-phosphatase activity)|GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0005829(cytosol)|GO:0006796(phosphate metabolic process)|GO:0006915(apoptosis)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0016020(membrane)|GO:0016787(hydrolase activity)|GO:0017124(SH3 domain binding)
12521	12521	2.80563832559691e-112	3.26577080985047e-114	4081.31819888981	COL17A1	collagen, type XVII, alpha 1	0.132416200009804	GO:0005576(extracellular region)|GO:0005604(basement membrane)|GO:0005887(integral to plasma membrane)|GO:0005911(cell-cell junction)|GO:0007160(cell-matrix adhesion)|GO:0008544(epidermis development)|GO:0016020(membrane)
639	639	3.05387952973173e-112	3.58125205449778e-114	4073.53272716267			0.144535151519608	
27421	27421	3.09006365113855e-112	3.65052689849586e-114	4071.91706528532	ZC3HC1	zinc finger, C3HC-type containing 1	0.074296454094698	GO:0005634(nucleus)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0007049(cell cycle)|GO:0007067(mitosis)|GO:0008270(zinc ion binding)|GO:0019901(protein kinase binding)|GO:0046872(metal ion binding)|GO:0051301(cell division)
10263	10263	4.2118548027448e-112	5.08554393312654e-114	4044.06029242976	SP1	Sp1 transcription factor	-0.0973573570686275	GO:0001503(ossification)|GO:0001829(trophectodermal cell differentiation)|GO:0001889(liver development)|GO:0001892(embryonic placenta development)|GO:0003690(double-stranded DNA binding)|GO:0003700(transcription factor activity)|GO:0003702(RNA polymerase II transcription factor activity)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006350(transcription)|GO:0008022(protein C-terminus binding)|GO:0008270(zinc ion binding)|GO:0016563(transcription activator activity)|GO:0030219(megakaryocyte differentiation)|GO:0030324(lung development)|GO:0042803(protein homodimerization activity)|GO:0043353(enucleate erythrocyte differentiation)|GO:0043565(sequence-specific DNA binding)|GO:0044419(interspecies interaction between organisms)|GO:0045817(positive regulation of transcription from RNA polymerase II promoter, global)|GO:0046872(metal ion binding)|GO:0048596(embryonic camera-type eye morphogenesis)|GO:0048706(embryonic skeletal system development)|GO:0060136(embryonic process involved in female pregnancy)|GO:0060216(definitive hemopoiesis)
207	207	4.28001544677987e-112	5.20502225980874e-114	4042.11619782513			0.146553482392157	
35435	35435	4.31577552129582e-112	5.2860002475913e-114	4040.82428652944			0.0547087742439192	
20037	20037	7.09779737860594e-112	8.87841228734586e-114	3997.66684992183	MTDH	metadherin	0.074645003245098	GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005923(tight junction)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0030054(cell junction)|GO:0031965(nuclear membrane)
2506	2506	7.36508014141989e-112	9.27672533448475e-114	3994.03556738614	SRC	v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)	0.156718371156863	GO:0000166(nucleotide binding)|GO:0004715(non-membrane spanning protein tyrosine kinase activity)|GO:0005070(SH3/SH2 adaptor activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005829(cytosol)|GO:0005886(plasma membrane)|GO:0005901(caveola)|GO:0006468(protein amino acid phosphorylation)|GO:0007172(signal complex assembly)|GO:0007243(protein kinase cascade)|GO:0007265(Ras protein signal transduction)|GO:0016740(transferase activity)|GO:0042169(SH2 domain binding)|GO:0044419(interspecies interaction between organisms)
16410	16410	1.0897400709393e-111	1.40175927134081e-113	3960.03891060617	RCN1	reticulocalbin 1, EF-hand calcium binding domain	0.057343339127451	GO:0005509(calcium ion binding)|GO:0005783(endoplasmic reticulum)|GO:0005788(endoplasmic reticulum lumen)
26232	26232	1.14770723017581e-111	1.49544896218182e-113	3954.73683542583			0.050932628745098	
116	116	1.33376177676125e-111	1.7494616773015e-113	3941.90961703301	TSHR	thyroid stimulating hormone receptor	0.148114996323529	GO:0004872(receptor activity)|GO:0004996(thyroid-stimulating hormone receptor activity)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0007187(G-protein signaling, coupled to cyclic nucleotide second messenger)|GO:0007189(G-protein signaling, adenylate cyclase activating pathway)|GO:0007267(cell-cell signaling)|GO:0008284(positive regulation of cell proliferation)|GO:0008344(adult locomotory behavior)|GO:0016021(integral to membrane)|GO:0030183(B cell differentiation)|GO:0040012(regulation of locomotion)|GO:0040018(positive regulation of multicellular organism growth)
4488	4488	1.42041223678234e-111	1.87545743564034e-113	3936.23666792949			0.121166040529412	
